Word,Occurrences,TotalSteps
retreating,1,9
salon,4,23
charmante,1,7
dawdle,4,23
larks,6,35
hearted,9,70
chief,12,93
sorts,35,301
nothing,145,1590
dodo,4,13
soreness,1,9
flour,1,8
skins,1,7
colonel,3,8
feel,103,376
hairdresser,1,4
fired,5,22
bundle,13,84
call,63,498
distinctly,1,14
stork,1,13
threads,1,12
jones,1,11
halves,5,22
arrival,2,10
calm,19,76
pedals,1,7
wondering,20,95
anymore,2,8
shrubs,2,11
stared,19,117
dropping,16,114
meg,634,4869
slopes,1,7
witnessed,2,7
hearers,1,5
passionately,4,10
noiselessly,6,20
sly,10,39
robe,2,7
gravel,1,16
embodied,1,15
politicians,1,14
widowed,1,13
pensez,1,12
softness,1,11
unintelligible,1,10
businesslike,1,9
pack,2,9
storm,8,31
miracle,4,24
hollow,1,5
millions,2,9
series,2,6
rushed,16,114
beyond,12,133
pleasuring,1,12
homey,1,11
calmness,1,10
loath,1,9
bowl,2,9
politely,2,13
patron,2,13
assortment,2,11
dash,3,9
enthusiastic,4,31
selfish,23,198
bottle,11,45
à,1,11
jar,3,13
percy,1,9
pigeonholes,1,8
secrets,9,34
jackets,3,18
spring,17,86
killed,3,13
hungry,15,78
tomorrow,23,137
chrysanthemums,2,4
baffled,1,20
knowst,1,19
rebelling,1,18
overnight,1,17
sings,2,19
dictate,1,15
bumping,1,14
fling,3,20
ideas,13,70
matched,1,11
marmees,4,19
pie,4,30
designing,1,8
glass,21,155
holds,3,26
anon,2,13
singer,2,20
pedro,6,21
holder,5,57
minute,123,1672
bachelors,1,6
chicken,4,11
vulgar,3,10
management,5,18
warble,1,2
warm,31,136
melancholy,1,11
slipshod,1,10
couch,2,12
harming,1,8
pig,2,12
nutmeg,2,9
warn,4,15
feet,47,235
tomboy,1,3
hearth,6,25
men,45,411
beginnest,1,10
shameful,1,9
mediterranean,1,8
founded,1,7
hearten,1,6
sprout,1,5
railroads,1,4
joyful,11,48
hand,157,868
laughing,44,242
throve,1,12
devinely,1,11
eaves,1,10
plucky,2,13
expense,2,9
consisted,2,9
arts,1,6
postscripts,1,5
slept,7,34
heath,2,11
wrathfully,1,2
dreadfully,15,87
mechanical,2,13
successfully,3,14
jealous,6,18
outraged,1,9
whither,3,15
cherub,3,15
bows,2,7
novels,6,25
frankly,5,23
beckoned,6,22
dull,17,105
fathers,31,274
commended,1,16
montreux,1,15
allen,1,14
vanquished,1,13
sticking,2,15
swung,5,22
boating,4,19
rising,4,16
prostrate,1,8
hang,7,45
barrel,3,23
declare,3,19
laurie,548,4837
actors,3,5
fork,1,2
stop,41,435
mes,3,10
twins,4,13
pyramids,1,6
snubbings,1,5
kitty,8,27
cheeriness,1,3
sentence,8,44
fifteen,10,29
pulpit,1,12
element,5,19
moping,1,10
hurts,1,9
banner,2,13
sailor,1,7
form,5,32
leaves,17,96
met,21,130
apart,13,107
conduct,2,12
beauty,39,369
filigree,1,13
fires,1,12
comically,2,13
strolled,12,46
routed,1,9
trace,2,14
ambitious,13,77
common,9,66
grandfathers,7,50
pin,5,28
promise,29,268
story,68,648
dearies,2,5
inmate,1,9
dissolving,1,8
bunches,1,7
robs,2,10
womankind,2,9
occasioned,1,4
mighty,3,12
kill,4,11
strike,2,3
junoesque,1,13
unmanagable,1,12
turvey,1,11
persuasion,2,14
sloped,1,9
spreading,3,14
pip,8,14
eight,9,52
drowned,1,5
lend,11,74
dungeons,1,3
ugly,10,76
thought,202,1921
