Word,Occurrences,TotalSteps
hamper,1,3
forbade,3,8
where,138,427
ruled,1,3
wheedled,2,3
mess,4,6
(no,1,9
horrors,1,8
incoherent,2,8
mans,14,39
ladys,6,18
kitten,2,6
stupid,14,72
grandly,2,9
roam,2,8
rival,3,5
books,62,95
ended,12,30
decorously,2,6
prejudice,2,6
glared,1,3
adored,4,14
egypt,2,6
precipitated,1,4
torch,1,3
judging,3,4
just,219,334
unable,1,3
huff,1,2
outgrown,2,3
supine,1,6
philosophers,1,5
roar,2,6
patiently,9,18
parted,7,20
quirk,1,1
dyspeptic,2,4
dart,1,2
many,147,385
grandma,5,9
diminished,1,4
stares,1,3
american,16,47
added,82,250
microscopic,1,6
looming,1,5
labored,3,10
interview,2,5
shape,6,18
ahead,1,1
matters,6,8
perch,6,12
smooth,7,18
gnarled,1,4
despairingly,4,6
dewy,1,2
petting,6,18
ignominiously,1,4
revealed,1,3
ruffle,1,2
becoming,14,21
conspirators,1,3
expenses,2,3
intricate,1,1
imbibed,1,5
honeypot,2,6
prudent,4,9
wheedler,1,2
begins,6,17
encouraged,1,9
wearily,1,8
aversion,4,14
tarlaton,5,10
occasion,11,42
gruffly,3,14
rules,8,40
couldnt,91,567
took,166,1170
poppies,1,8
fiddled,1,7
tool,1,6
settling,6,13
calf,1,4
ruin,7,36
energy,18,70
celestial,4,8
aristotle,1,5
informing,1,4
unhappy,10,21
quarters,3,8
walls,10,37
wallenstein,1,5
entrance,1,4
unnecessary,4,10
funnel,1,2
contradicted,1,1
covetousness,1,4
winds,4,7
visions,6,10
innocently,3,6
ward,3,8
parrylized,1,5
standing,15,40
applauded,1,3
pulled,12,54
only,295,1613
helpfulness,1,6
nutshell,1,5
affianced,1,4
salon,4,12
dawdle,4,11
nothing,145,608
hairdresser,1,4
fired,5,11
bundle,13,38
call,63,247
halves,5,10
calm,19,39
anymore,2,5
stared,19,56
dropping,16,62
meg,634,2884
noiselessly,6,8
sly,10,19
robe,2,4
politicians,1,7
pensez,1,6
softness,1,5
unintelligible,1,4
miracle,4,10
hollow,1,2
beyond,12,60
loath,1,7
bowl,2,7
patron,2,8
assortment,2,8
dash,3,7
enthusiastic,4,20
selfish,23,143
à,1,7
percy,1,6
pigeonholes,1,5
secrets,9,27
spring,17,59
killed,3,9
hungry,15,62
baffled,1,10
knowst,1,9
rebelling,1,8
sings,2,9
matched,1,6
marmees,4,11
designing,1,4
holds,3,13
singer,2,10
holder,5,27
bachelors,1,4
chicken,4,9
vulgar,3,8
warm,31,84
melancholy,1,5
slipshod,1,4
warn,4,6
tomboy,1,2
men,45,173
shameful,1,4
mediterranean,1,3
sprout,1,2
joyful,11,22
devinely,1,7
eaves,1,6
plucky,2,8
expense,2,5
consisted,2,5
postscripts,1,2
heath,2,7
successfully,3,10
jealous,6,15
outraged,1,6
whither,3,12
bows,2,5
novels,6,20
beckoned,6,16
fathers,31,186
allen,1,6
vanquished,1,5
swung,5,11
rising,4,7
barrel,3,11
declare,3,8
mes,3,6
twins,4,9
snubbings,1,2
kitty,8,19
pulpit,1,4
moping,1,3
sailor,1,2
met,21,55
fires,1,3
comically,2,4
strolled,12,32
dissolving,1,6
bunches,1,5
robs,2,7
mighty,3,8
kill,4,8
strike,2,3
unmanagable,1,5
spreading,3,6
eight,9,22
lend,11,32
ugly,10,35
